Name of Structure,Inflow_Discharge,Outflow_Discharge,River,Date
Islam,13742.00,12142.00,Sutlej,22/07/2025 0:00
Guddu,273905.00,249855.00,Indus,22/07/2025 0:00
Ganda Singh Wala,2000.00,2000.00,Sutlej,22/07/2025 0:00
Domel,,,Jehlum,22/07/2025 0:00
Chattar Klass,,,Jehlum,22/07/2025 0:00
Chashma,338372.00,319206.00,Indus,22/07/2025 0:00
Besham,,,Indus,22/07/2025 0:00
Balloki,33985.00,11585.00,Ravi,22/07/2025 0:00
Azad Pattan,,,Jehlum,22/07/2025 0:00
Thein Dam,22135.00,7214.00,Ravi,22/07/2025 6:00
Bhakra Dam,77741.00,25375.00,Sutlej,22/07/2025 6:00
Pong Dam,139639.00,3838.00,Byas,22/07/2025 6:00
Trimmu,74535.00,63535.00,Chenab,22/07/2025 9:49
Taunsa,363453.00,357453.00,Indus,22/07/2025 9:49
Tarbela Dam,350000.00,349900.00,Indus,22/07/2025 9:49
Sulemanki,17851.00,9043.00,Sutlej,22/07/2025 9:49
Sukkur,188760.00,138040.00,Indus,22/07/2025 9:49
Skardu,,200600.00,Indus,22/07/2025 9:49
Sidhnai,34618.00,23618.00,Ravi,22/07/2025 9:49
Shahdara,,7586.00,Ravi,22/07/2025 9:49
Rasul,4185.00,0.00,Jehlum,22/07/2025 9:49
Q.Abad,80804.00,65804.00,Chenab,22/07/2025 9:49
Partab Bridge (Bunji),,296800.00,Indus,22/07/2025 9:49
Panjnad,33832.00,20172.00,Chenab,22/07/2025 9:49
Muzaffarabad,,17450.00,Jehlum,22/07/2025 9:49
Marala,113353.00,89803.00,Chenab,22/07/2025 9:49
Mangla Dam,44000.00,8000.00,Jehlum,22/07/2025 9:49
Kotri,183917.00,144192.00,Indus,22/07/2025 9:49
Kotli,,7730.00,Jehlum,22/07/2025 9:49
Khanki,120866.00,116535.00,Chenab,22/07/2025 9:49
Kalabagh,332858.00,324909.00,Indus,22/07/2025 9:49
KABUL,,32500.00,Kabul,22/07/2025 9:49
Jassar,,1472.00,Ravi,22/07/2025 9:49
Islam,13742.00,12142.00,Sutlej,22/07/2025 9:49
Guddu,300092.00,275422.00,Indus,22/07/2025 9:49
Ganda Singh Wala,2000.00,2000.00,Sutlej,22/07/2025 9:49
Domel,,16460.00,Jehlum,22/07/2025 9:49
Chattar Klass,,26320.00,Jehlum,22/07/2025 9:49
Chashma,340160.00,320160.00,Indus,22/07/2025 9:49
Besham,,296600.00,Indus,22/07/2025 9:49
Balloki,36225.00,13825.00,Ravi,22/07/2025 9:49
Azad Pattan,,35010.00,Jehlum,22/07/2025 9:49
Trimmu,77535.00,66535.00,Chenab,22/07/2025 13:25
Taunsa,355362.00,349362.00,Indus,22/07/2025 13:25
Tarbela Dam,360000.00,368200.00,Indus,22/07/2025 13:25
Sulemanki,17851.00,9043.00,Sutlej,22/07/2025 13:25
Sukkur,190090.00,138320.00,Indus,22/07/2025 13:25
Skardu,,207100.00,Indus,22/07/2025 13:25
Sidhnai,33522.00,22222.00,Ravi,22/07/2025 13:25
Shahdara,,7586.00,Ravi,22/07/2025 13:25
Rasul,4185.00,0.00,Jehlum,22/07/2025 13:25
Q.Abad,110536.00,95536.00,Chenab,22/07/2025 13:25
Partab Bridge (Bunji),,301600.00,Indus,22/07/2025 13:25
Panjnad,38169.00,24509.00,Chenab,22/07/2025 13:25
Muzaffarabad,,14130.00,Jehlum,22/07/2025 13:25
Marala,97366.00,73816.00,Chenab,22/07/2025 13:25
Mangla Dam,80000.00,8000.00,Jehlum,22/07/2025 13:25
Kotri,190035.00,150310.00,Indus,22/07/2025 13:25
Kotli,,51790.00,Jehlum,22/07/2025 13:25
Khanki,125567.00,121187.00,Chenab,22/07/2025 13:25
Kalabagh,352483.00,344534.00,Indus,22/07/2025 13:25
KABUL,,36400.00,Kabul,22/07/2025 13:25
Jassar,,6852.00,Ravi,22/07/2025 13:25
Islam,13742.00,12142.00,Sutlej,22/07/2025 13:25
Guddu,332643.00,303511.00,Indus,22/07/2025 13:25
Ganda Singh Wala,2000.00,2000.00,Sutlej,22/07/2025 13:25
Domel,,16180.00,Jehlum,22/07/2025 13:25
Chattar Klass,,34510.00,Jehlum,22/07/2025 13:25
Chashma,349551.00,329551.00,Indus,22/07/2025 13:25
Besham,,338600.00,Indus,22/07/2025 13:25
Balloki,36225.00,13825.00,Ravi,22/07/2025 13:25
Azad Pattan,,46560.00,Jehlum,22/07/2025 13:25
Trimmu,70935.00,59735.00,Chenab,22/07/2025 18:00
Taunsa,331469.00,324969.00,Indus,22/07/2025 18:00
Tarbela Dam,367000.00,368300.00,Indus,22/07/2025 18:00
Sulemanki,16976.00,7867.00,Sutlej,22/07/2025 18:00
Sukkur,199750.00,147700.00,Indus,22/07/2025 18:00
Skardu,,,Indus,22/07/2025 18:00
Sidhnai,26488.00,14688.00,Ravi,22/07/2025 18:00
Shahdara,8249.00,8249.00,Ravi,22/07/2025 18:00
Rasul,4185.00,0.00,Jehlum,22/07/2025 18:00
Q.Abad,119844.00,104844.00,Chenab,22/07/2025 18:00
Partab Bridge (Bunji),,,Indus,22/07/2025 18:00
Panjnad,38369.00,24509.00,Chenab,22/07/2025 18:00
Muzaffarabad,,,Jehlum,22/07/2025 18:00
Marala,121357.00,97707.00,Chenab,22/07/2025 18:00
Mangla Dam,80000.00,8000.00,Jehlum,22/07/2025 18:00
Kotri,190155.00,150310.00,Indus,22/07/2025 18:00
Kotli,,,Jehlum,22/07/2025 18:00
Khanki,90759.00,86379.00,Chenab,22/07/2025 18:00
Kalabagh,366503.00,358503.00,Indus,22/07/2025 18:00
KABUL,50700.00,50700.00,Kabul,22/07/2025 18:00
Jassar,10336.00,10336.00,Ravi,22/07/2025 18:00
Islam,12742.00,11142.00,Sutlej,22/07/2025 18:00
Guddu,345474.00,312781.00,Indus,22/07/2025 18:00
Ganda Singh Wala,1507.00,1507.00,Sutlej,22/07/2025 18:00
Domel,,,Jehlum,22/07/2025 18:00
Chattar Klass,,,Jehlum,22/07/2025 18:00
Chashma,367319.00,348319.00,Indus,22/07/2025 18:00
Besham,,,Indus,22/07/2025 18:00
Balloki,36725.00,13825.00,Ravi,22/07/2025 18:00
Azad Pattan,,,Jehlum,22/07/2025 18:00
Trimmu,70935.00,59735.00,Chenab,23/07/2025 0:00
Thein Dam,12015.00,9768.00,Ravi,23/07/2025 0:00
Taunsa,311896.00,305396.00,Indus,23/07/2025 0:00
Tarbela Dam,358000.00,349900.00,Indus,23/07/2025 0:00
Sulemanki,16976.00,7867.00,Sutlej,23/07/2025 0:00
Sukkur,199750.00,147700.00,Indus,23/07/2025 0:00
Skardu,,,Indus,23/07/2025 0:00
Sidhnai,22685.00,10385.00,Ravi,23/07/2025 0:00
Shahdara,7586.00,7586.00,Ravi,23/07/2025 0:00
Rasul,4185.00,0.00,Jehlum,23/07/2025 0:00
Q.Abad,119844.00,104844.00,Chenab,23/07/2025 0:00
Partab Bridge (Bunji),,,Indus,23/07/2025 0:00
Panjnad,38769.00,24509.00,Chenab,23/07/2025 0:00
Muzaffarabad,,,Jehlum,23/07/2025 0:00
Marala,144378.00,120728.00,Chenab,23/07/2025 0:00
Mangla Dam,55000.00,8000.00,Jehlum,23/07/2025 0:00
Kotri,190155.00,150310.00,Indus,23/07/2025 0:00
Kotli,,,Jehlum,23/07/2025 0:00
Khanki,80900.00,76117.00,Chenab,23/07/2025 0:00
Kalabagh,366503.00,358503.00,Indus,23/07/2025 0:00
KABUL,47800.00,47800.00,Kabul,23/07/2025 0:00
Jassar,8846.00,8846.00,Ravi,23/07/2025 0:00
Islam,12742.00,11142.00,Sutlej,23/07/2025 0:00
Guddu,345474.00,312781.00,Indus,23/07/2025 0:00
Ganda Singh Wala,1507.00,1507.00,Sutlej,23/07/2025 0:00
Domel,,,Jehlum,23/07/2025 0:00
Chattar Klass,,,Jehlum,23/07/2025 0:00
Chashma,359753.00,340753.00,Indus,23/07/2025 0:00
Bhakra Dam,63744.00,22802.00,Sutlej,23/07/2025 0:00
Besham,,,Indus,23/07/2025 0:00
Balloki,36925.00,13825.00,Ravi,23/07/2025 0:00
Azad Pattan,,,Jehlum,23/07/2025 0:00
Harike,24443.00,1950.00,Sutlej,23/07/2025 6:00
Pong Dam,75676.00,13015.00,Byas,23/07/2025 6:00
Trimmu,69676.00,58476.00,Chenab,23/07/2025 9:21
Taunsa,248274.00,254774.00,Indus,23/07/2025 9:21
Tarbela Dam,369000.00,367900.00,Indus,23/07/2025 9:21
Sulemanki,13755.00,4291.00,Sutlej,23/07/2025 9:21
Sukkur,262335.00,208745.00,Indus,23/07/2025 9:21
Skardu,,201400.00,Indus,23/07/2025 9:21
Sidhnai,22485.00,10385.00,Ravi,23/07/2025 9:21
Shahdara,,7586.00,Ravi,23/07/2025 9:21
Rasul,7185.00,0.00,Jehlum,23/07/2025 9:21
Q.Abad,93790.00,78790.00,Chenab,23/07/2025 9:21
Partab Bridge (Bunji),,312900.00,Indus,23/07/2025 9:21
Panjnad,40036.00,25776.00,Chenab,23/07/2025 9:21
Muzaffarabad,,10740.00,Jehlum,23/07/2025 9:21
Marala,104342.00,80692.00,Chenab,23/07/2025 9:21
Mangla Dam,80000.00,8000.00,Jehlum,23/07/2025 9:21
Kotri,191015.00,150310.00,Indus,23/07/2025 9:21
Kotli,,16860.00,Jehlum,23/07/2025 9:21
Khanki,108999.00,104216.00,Chenab,23/07/2025 9:21
Kalabagh,405937.00,397937.00,Indus,23/07/2025 9:21
KABUL,,43000.00,Kabul,23/07/2025 9:21
Jassar,,7600.00,Ravi,23/07/2025 9:21
Islam,11776.00,10176.00,Sutlej,23/07/2025 9:21
Guddu,340568.00,304686.00,Indus,23/07/2025 9:21
Ganda Singh Wala,1507.00,1507.00,Sutlej,23/07/2025 9:21
Domel,,13770.00,Jehlum,23/07/2025 9:21
Chattar Klass,,29020.00,Jehlum,23/07/2025 9:21
Chashma,378296.00,359296.00,Indus,23/07/2025 9:21
Besham,,346300.00,Indus,23/07/2025 9:21
Balloki,36925.00,13825.00,Ravi,23/07/2025 9:21
Azad Pattan,,40010.00,Jehlum,23/07/2025 9:21
Trimmu,62413.00,51476.00,Chenab,23/07/2025 13:37
Taunsa,331469.00,324969.00,Indus,23/07/2025 13:37
Tarbela Dam,370000.00,362100.00,Indus,23/07/2025 13:37
Sulemanki,13755.00,4291.00,Sutlej,23/07/2025 13:37
Sukkur,270705.00,216905.00,Indus,23/07/2025 13:37
Skardu,,204000.00,Indus,23/07/2025 13:37
Sidhnai,22385.00,10385.00,Ravi,23/07/2025 13:37
Shahdara,,10404.00,Ravi,23/07/2025 13:37
Rasul,8232.00,0.00,Jehlum,23/07/2025 13:37
Q.Abad,106243.00,91243.00,Chenab,23/07/2025 13:37
Partab Bridge (Bunji),,298000.00,Indus,23/07/2025 13:37
Panjnad,40030.00,25776.00,Chenab,23/07/2025 13:37
Muzaffarabad,,13060.00,Jehlum,23/07/2025 13:37
Marala,95225.00,71316.00,Chenab,23/07/2025 13:37
Mangla Dam,60000.00,8000.00,Jehlum,23/07/2025 13:37
Kotri,183893.00,142768.00,Indus,23/07/2025 13:37
Kotli,,9430.00,Jehlum,23/07/2025 13:37
Khanki,105130.00,100701.00,Chenab,23/07/2025 13:37
Kalabagh,420838.00,413438.00,Indus,23/07/2025 13:37
KABUL,,44500.00,Kabul,23/07/2025 13:37
Jassar,,7350.00,Ravi,23/07/2025 13:37
Islam,11776.00,10176.00,Sutlej,23/07/2025 13:37
Guddu,344356.00,305855.00,Indus,23/07/2025 13:37
Ganda Singh Wala,2810.00,2810.00,Sutlej,23/07/2025 13:37
Domel,,14290.00,Jehlum,23/07/2025 13:37
Chattar Klass,,27500.00,Jehlum,23/07/2025 13:37
Chashma,395145.00,378692.00,Indus,23/07/2025 13:37
Besham,,366500.00,Indus,23/07/2025 13:37
Balloki,36225.00,13825.00,Ravi,23/07/2025 13:37
Azad Pattan,,41420.00,Jehlum,23/07/2025 13:37
Trimmu,62030.00,51530.00,Chenab,23/07/2025 22:03
Taunsa,336918.00,330418.00,Indus,23/07/2025 22:03
Tarbela Dam,360000.00,344200.00,Indus,23/07/2025 22:03
Sulemanki,13932.00,3776.00,Sutlej,23/07/2025 22:03
Sukkur,270975.00,216905.00,Indus,23/07/2025 22:03
Skardu,,198800.00,Indus,23/07/2025 22:03
Sidhnai,22385.00,10385.00,Ravi,23/07/2025 22:03
Shahdara,,12063.00,Ravi,23/07/2025 22:03
Rasul,8232.00,0.00,Jehlum,23/07/2025 22:03
Q.Abad,114163.00,99163.00,Chenab,23/07/2025 22:03
Partab Bridge (Bunji),,290800.00,Indus,23/07/2025 22:03
Panjnad,43018.00,28758.00,Chenab,23/07/2025 22:03
Muzaffarabad,,11500.00,Jehlum,23/07/2025 22:03
Marala,97124.00,72974.00,Chenab,23/07/2025 22:03
Mangla Dam,45000.00,7000.00,Jehlum,23/07/2025 22:03
Kotri,177367.00,136102.00,Indus,23/07/2025 22:03
Kotli,,27070.00,Jehlum,23/07/2025 22:03
Khanki,84719.00,80279.00,Chenab,23/07/2025 22:03
Kalabagh,427722.00,421145.00,Indus,23/07/2025 22:03
KABUL,,46200.00,Kabul,23/07/2025 22:03
Jassar,,10709.00,Ravi,23/07/2025 22:03
Islam,10937.00,9237.00,Sutlej,23/07/2025 22:03
Guddu,354709.00,316699.00,Indus,23/07/2025 22:03
Ganda Singh Wala,2810.00,2810.00,Sutlej,23/07/2025 22:03
Domel,,12260.00,Jehlum,23/07/2025 22:03
Chattar Klass,,27800.00,Jehlum,23/07/2025 22:03
Chashma,393128.00,377128.00,Indus,23/07/2025 22:03
Besham,,350800.00,Indus,23/07/2025 22:03
Balloki,36225.00,13825.00,Ravi,23/07/2025 22:03
Azad Pattan,,34720.00,Jehlum,23/07/2025 22:03
Thein Dam,24507.00,9792.00,Ravi,24/07/2025 0:00
Bhakra Dam,62981.00,22874.00,Sutlej,24/07/2025 0:00
Trimmu,51459.00,40959.00,Chenab,24/07/2025 1:00
Taunsa,348595.00,342095.00,Indus,24/07/2025 1:00
Tarbela Dam,349000.00,349900.00,Indus,24/07/2025 1:00
Sulemanki,13932.00,3776.00,Sutlej,24/07/2025 1:00
Sukkur,270975.00,216905.00,Indus,24/07/2025 1:00
Skardu,,192900.00,Indus,24/07/2025 1:00
Sidhnai,22385.00,9685.00,Ravi,24/07/2025 1:00
Shahdara,,13306.00,Ravi,24/07/2025 1:00
Rasul,20596.00,11895.00,Jehlum,24/07/2025 1:00
Q.Abad,97231.00,82231.00,Chenab,24/07/2025 1:00
Partab Bridge (Bunji),,287300.00,Indus,24/07/2025 1:00
Panjnad,46240.00,31980.00,Chenab,24/07/2025 1:00
Muzaffarabad,,10990.00,Jehlum,24/07/2025 1:00
Marala,125302.00,101052.00,Chenab,24/07/2025 1:00
Mangla Dam,55000.00,7000.00,Jehlum,24/07/2025 1:00
Kotri,177367.00,136102.00,Indus,24/07/2025 1:00
Kotli,,21900.00,Jehlum,24/07/2025 1:00
Khanki,80559.00,76119.00,Chenab,24/07/2025 1:00
Kalabagh,415856.00,409779.00,Indus,24/07/2025 1:00
KABUL,,48400.00,Kabul,24/07/2025 1:00
Jassar,,9964.00,Ravi,24/07/2025 1:00
Islam,10887.00,9237.00,Sutlej,24/07/2025 1:00
Guddu,354709.00,316699.00,Indus,24/07/2025 1:00
Ganda Singh Wala,7119.00,7119.00,Sutlej,24/07/2025 1:00
Domel,,11780.00,Jehlum,24/07/2025 1:00
Chattar Klass,,28710.00,Jehlum,24/07/2025 1:00
Chashma,434748.00,419798.00,Indus,24/07/2025 1:00
Besham,,343000.00,Indus,24/07/2025 1:00
Balloki,36225.00,13825.00,Ravi,24/07/2025 1:00
Azad Pattan,,35560.00,Jehlum,24/07/2025 1:00
Trimmu,51459.00,40959.00,Chenab,24/07/2025 6:00
Taunsa,360064.00,353564.00,Indus,24/07/2025 6:00
Tarbela Dam,340000.00,331200.00,Indus,24/07/2025 6:00
Sulemanki,14186.00,3776.00,Sutlej,24/07/2025 6:00
Sukkur,286910.00,230050.00,Indus,24/07/2025 6:00
Skardu,,,Indus,24/07/2025 6:00
Sidhnai,22385.00,9685.00,Ravi,24/07/2025 6:00
Shahdara,14129.00,14129.00,Ravi,24/07/2025 6:00
Rasul,13742.00,5341.00,Jehlum,24/07/2025 6:00
Q.Abad,87253.00,72253.00,Chenab,24/07/2025 6:00
Partab Bridge (Bunji),,,Indus,24/07/2025 6:00
Panjnad,46240.00,31980.00,Chenab,24/07/2025 6:00
Muzaffarabad,,,Jehlum,24/07/2025 6:00
Marala,115050.00,90800.00,Chenab,24/07/2025 6:00
Mangla Dam,45000.00,7000.00,Jehlum,24/07/2025 6:00
Kotri,163550.00,122285.00,Indus,24/07/2025 6:00
Kotli,,,Jehlum,24/07/2025 6:00
Khanki,80913.00,76473.00,Chenab,24/07/2025 6:00
Kalabagh,426727.00,420650.00,Indus,24/07/2025 6:00
KABUL,47600.00,47600.00,Kabul,24/07/2025 6:00
Jassar,8846.00,8846.00,Ravi,24/07/2025 6:00
Islam,9979.00,8329.00,Sutlej,24/07/2025 6:00
Guddu,353432.00,316825.00,Indus,24/07/2025 6:00
Ganda Singh Wala,12074.00,12074.00,Sutlej,24/07/2025 6:00
Domel,,,Jehlum,24/07/2025 6:00
Chattar Klass,,,Jehlum,24/07/2025 6:00
Chashma,447262.00,433262.00,Indus,24/07/2025 6:00
Besham,,,Indus,24/07/2025 6:00
Balloki,38465.00,16065.00,Ravi,24/07/2025 6:00
Azad Pattan,,,Jehlum,24/07/2025 6:00
Pong Dam,49980.00,15007.00,Byas,24/07/2025 6:00
Trimmu,51459.00,40959.00,Chenab,24/07/2025 14:05
Taunsa,360064.00,353564.00,Indus,24/07/2025 14:05
Tarbela Dam,339000.00,312700.00,Indus,24/07/2025 14:05
Sulemanki,14186.00,3776.00,Sutlej,24/07/2025 14:05
Sukkur,292605.00,235555.00,Indus,24/07/2025 14:05
Skardu,,195400.00,Indus,24/07/2025 14:05
Sidhnai,22385.00,9685.00,Ravi,24/07/2025 14:05
Shahdara,,14537.00,Ravi,24/07/2025 14:05
Rasul,7149.00,0.00,Jehlum,24/07/2025 14:05
Q.Abad,92067.00,77067.00,Chenab,24/07/2025 14:05
Partab Bridge (Bunji),,280300.00,Indus,24/07/2025 14:05
Panjnad,46240.00,31980.00,Chenab,24/07/2025 14:05
Muzaffarabad,,9990.00,Jehlum,24/07/2025 14:05
Marala,97044.00,72794.00,Chenab,24/07/2025 14:05
Mangla Dam,50000.00,7000.00,Jehlum,24/07/2025 14:05
Kotri,159431.00,117886.00,Indus,24/07/2025 14:05
Kotli,,13040.00,Jehlum,24/07/2025 14:05
Khanki,84384.00,80287.00,Chenab,24/07/2025 14:05
Kalabagh,424776.00,418699.00,Indus,24/07/2025 14:05
KABUL,,46800.00,Kabul,24/07/2025 14:05
Jassar,,8846.00,Ravi,24/07/2025 14:05
Islam,9979.00,8329.00,Sutlej,24/07/2025 14:05
Guddu,324803.00,284841.00,Indus,24/07/2025 14:05
Ganda Singh Wala,11398.00,11398.00,Sutlej,24/07/2025 14:05
Domel,,12510.00,Jehlum,24/07/2025 14:05
Chattar Klass,,28710.00,Jehlum,24/07/2025 14:05
Chashma,433782.00,419782.00,Indus,24/07/2025 14:05
Besham,,319900.00,Indus,24/07/2025 14:05
Balloki,38340.00,15740.00,Ravi,24/07/2025 14:05
Azad Pattan,,36660.00,Jehlum,24/07/2025 14:05
Trimmu,51659.00,40959.00,Chenab,24/07/2025 23:49
Taunsa,371375.00,365235.00,Indus,24/07/2025 23:49
Tarbela Dam,336000.00,284100.00,Indus,24/07/2025 23:49
Sulemanki,14186.00,3776.00,Sutlej,24/07/2025 23:49
Sukkur,292605.00,235555.00,Indus,24/07/2025 23:49
Skardu,,192000.00,Indus,24/07/2025 23:49
Sidhnai,23334.00,10634.00,Ravi,24/07/2025 23:49
Shahdara,,14537.00,Ravi,24/07/2025 23:49
Rasul,7149.00,0.00,Jehlum,24/07/2025 23:49
Q.Abad,92067.00,77067.00,Chenab,24/07/2025 23:49
Partab Bridge (Bunji),,279100.00,Indus,24/07/2025 23:49
Panjnad,52765.00,38355.00,Chenab,24/07/2025 23:49
Muzaffarabad,,9490.00,Jehlum,24/07/2025 23:49
Marala,97044.00,72794.00,Chenab,24/07/2025 23:49
Mangla Dam,43000.00,7000.00,Jehlum,24/07/2025 23:49
Kotri,156792.00,115107.00,Indus,24/07/2025 23:49
Kotli,,10170.00,Jehlum,24/07/2025 23:49
Khanki,84385.00,80298.00,Chenab,24/07/2025 23:49
Kalabagh,399288.00,392701.00,Indus,24/07/2025 23:49
KABUL,,48700.00,Kabul,24/07/2025 23:49
Jassar,,11826.00,Ravi,24/07/2025 23:49
Islam,9102.00,7458.00,Sutlej,24/07/2025 23:49
Guddu,330356.00,289944.00,Indus,24/07/2025 23:49
Ganda Singh Wala,11398.00,11398.00,Sutlej,24/07/2025 23:49
Domel,,12510.00,Jehlum,24/07/2025 23:49
Chattar Klass,,27500.00,Jehlum,24/07/2025 23:49
Chashma,445599.00,431599.00,Indus,24/07/2025 23:49
Besham,,321500.00,Indus,24/07/2025 23:49
Balloki,41755.00,19455.00,Ravi,24/07/2025 23:49
Azad Pattan,,33640.00,Jehlum,24/07/2025 23:49
Trimmu,59722.00,49222.00,Chenab,25/07/2025 0:00
Taunsa,376482.00,370982.00,Indus,25/07/2025 0:00
Tarbela Dam,330000.00,274400.00,Indus,25/07/2025 0:00
Sulemanki,14186.00,3776.00,Sutlej,25/07/2025 0:00
Sukkur,292605.00,235555.00,Indus,25/07/2025 0:00
Skardu,,,Indus,25/07/2025 0:00
Sidhnai,22634.00,10634.00,Ravi,25/07/2025 0:00
Shahdara,14129.00,14129.00,Ravi,25/07/2025 0:00
Rasul,7149.00,0.00,Jehlum,25/07/2025 0:00
Q.Abad,92067.00,77067.00,Chenab,25/07/2025 0:00
Partab Bridge (Bunji),,,Indus,25/07/2025 0:00
Panjnad,52765.00,38355.00,Chenab,25/07/2025 0:00
Muzaffarabad,,,Jehlum,25/07/2025 0:00
Marala,86778.00,62528.00,Chenab,25/07/2025 0:00
Mangla Dam,43000.00,7000.00,Jehlum,25/07/2025 0:00
Kotri,156792.00,115107.00,Indus,25/07/2025 0:00
Kotli,,,Jehlum,25/07/2025 0:00
Khanki,77908.00,73821.00,Chenab,25/07/2025 0:00
Kalabagh,396298.00,389456.00,Indus,25/07/2025 0:00
KABUL,47900.00,47900.00,Kabul,25/07/2025 0:00
Jassar,12571.00,12571.00,Ravi,25/07/2025 0:00
Islam,9102.00,7452.00,Sutlej,25/07/2025 0:00
Guddu,330356.00,289944.00,Indus,25/07/2025 0:00
Ganda Singh Wala,8111.00,8111.00,Sutlej,25/07/2025 0:00
Domel,,,Jehlum,25/07/2025 0:00
Chattar Klass,,,Jehlum,25/07/2025 0:00
Chashma,438565.00,423858.00,Indus,25/07/2025 0:00
Besham,,,Indus,25/07/2025 0:00
Balloki,41755.00,19455.00,Ravi,25/07/2025 0:00
Azad Pattan,,,Jehlum,25/07/2025 0:00
Trimmu,59722.00,49222.00,Chenab,25/07/2025 8:38
Taunsa,415079.00,409579.00,Indus,25/07/2025 8:38
Tarbela Dam,330000.00,275300.00,Indus,25/07/2025 8:38
Sulemanki,17041.00,6734.00,Sutlej,25/07/2025 8:38
Sukkur,300215.00,242165.00,Indus,25/07/2025 8:38
Skardu,,192900.00,Indus,25/07/2025 8:38
Sidhnai,22634.00,10634.00,Ravi,25/07/2025 8:38
Shahdara,,14537.00,Ravi,25/07/2025 8:38
Rasul,7149.00,0.00,Jehlum,25/07/2025 8:38
Q.Abad,81321.00,66321.00,Chenab,25/07/2025 8:38
Partab Bridge (Bunji),,279600.00,Indus,25/07/2025 8:38
Panjnad,50256.00,35846.00,Chenab,25/07/2025 8:38
Muzaffarabad,,9250.00,Jehlum,25/07/2025 8:38
Marala,76972.00,52722.00,Chenab,25/07/2025 8:38
Mangla Dam,35000.00,7000.00,Jehlum,25/07/2025 8:38
Kotri,151041.00,109156.00,Indus,25/07/2025 8:38
Kotli,,8080.00,Jehlum,25/07/2025 8:38
Khanki,74774.00,70687.00,Chenab,25/07/2025 8:38
Kalabagh,373353.00,366276.00,Indus,25/07/2025 8:38
KABUL,,45100.00,Kabul,25/07/2025 8:38
Jassar,,11826.00,Ravi,25/07/2025 8:38
Islam,8259.00,6609.00,Sutlej,25/07/2025 8:38
Guddu,342260.00,304212.00,Indus,25/07/2025 8:38
Ganda Singh Wala,7119.00,7119.00,Sutlej,25/07/2025 8:38
Domel,,12750.00,Jehlum,25/07/2025 8:38
Chattar Klass,,26320.00,Jehlum,25/07/2025 8:38
Chashma,437037.00,422330.00,Indus,25/07/2025 8:38
Besham,,304300.00,Indus,25/07/2025 8:38
Balloki,43995.00,21695.00,Ravi,25/07/2025 8:38
Azad Pattan,,30660.00,Jehlum,25/07/2025 8:38
Trimmu,74810.00,64310.00,Chenab,25/07/2025 13:10
Taunsa,425736.00,419236.00,Indus,25/07/2025 13:10
Tarbela Dam,328000.00,253700.00,Indus,25/07/2025 13:10
Sulemanki,17041.00,6734.00,Sutlej,25/07/2025 13:10
Sukkur,300465.00,242165.00,Indus,25/07/2025 13:10
Skardu,,188700.00,Indus,25/07/2025 13:10
Sidhnai,22634.00,10634.00,Ravi,25/07/2025 13:10
Shahdara,,15353.00,Ravi,25/07/2025 13:10
Rasul,3585.00,0.00,Jehlum,25/07/2025 13:10
Q.Abad,79300.00,64300.00,Chenab,25/07/2025 13:10
Partab Bridge (Bunji),,272200.00,Indus,25/07/2025 13:10
Panjnad,54607.00,40197.00,Chenab,25/07/2025 13:10
Muzaffarabad,,8530.00,Jehlum,25/07/2025 13:10
Marala,65107.00,40757.00,Chenab,25/07/2025 13:10
Mangla Dam,34000.00,7000.00,Jehlum,25/07/2025 13:10
Kotri,151041.00,109156.00,Indus,25/07/2025 13:10
Kotli,,7110.00,Jehlum,25/07/2025 13:10
Khanki,69776.00,65619.00,Chenab,25/07/2025 13:10
Kalabagh,354255.00,347178.00,Indus,25/07/2025 13:10
KABUL,,43800.00,Kabul,25/07/2025 13:10
Jassar,,8098.00,Ravi,25/07/2025 13:10
Islam,8259.00,6609.00,Sutlej,25/07/2025 13:10
Guddu,342968.00,303099.00,Indus,25/07/2025 13:10
Ganda Singh Wala,7119.00,7119.00,Sutlej,25/07/2025 13:10
Domel,,11780.00,Jehlum,25/07/2025 13:10
Chattar Klass,,25460.00,Jehlum,25/07/2025 13:10
Chashma,440133.00,426233.00,Indus,25/07/2025 13:10
Besham,,310100.00,Indus,25/07/2025 13:10
Balloki,44675.00,22375.00,Ravi,25/07/2025 13:10
Azad Pattan,,32010.00,Jehlum,25/07/2025 13:10
Trimmu,74810.00,64310.00,Chenab,25/07/2025 19:00
Taunsa,435228.00,428728.00,Indus,25/07/2025 19:00
Tarbela Dam,327000.00,255500.00,Indus,25/07/2025 19:00
Sulemanki,20267.00,9557.00,Sutlej,25/07/2025 19:00
Sukkur,300465.00,242165.00,Indus,25/07/2025 19:00
Skardu,,181800.00,Indus,25/07/2025 19:00
Sidhnai,22266.00,9666.00,Ravi,25/07/2025 19:00
Shahdara,,14537.00,Ravi,25/07/2025 19:00
Rasul,3585.00,0.00,Jehlum,25/07/2025 19:00
Q.Abad,77991.00,62991.00,Chenab,25/07/2025 19:00
Partab Bridge (Bunji),,268700.00,Indus,25/07/2025 19:00
Panjnad,54607.00,40197.00,Chenab,25/07/2025 19:00
Muzaffarabad,,7360.00,Jehlum,25/07/2025 19:00
Marala,70510.00,46110.00,Chenab,25/07/2025 19:00
Mangla Dam,35000.00,7000.00,Jehlum,25/07/2025 19:00
