Name of Structure,Inflow_Discharge,Outflow_Discharge,River,Date
Balloki,"35,570","13,570",Ravi,20/07/2025 6:00
Azad Pattan,,,Jehlum,20/07/2025 6:00
Trimmu,"39,646","28,546",Chenab,20/07/2025 12:00
Taunsa,"383,420","371,420",Indus,20/07/2025 12:00
Tarbela Dam,"282,000","282,300",Indus,20/07/2025 12:00
Sulemanki,"21,094","14,890",Sutlej,20/07/2025 12:00
Sukkur,"192,110","144,450",Indus,20/07/2025 12:00
Skardu,,,Indus,20/07/2025 12:00
Sidhnai,"34,812","24,762",Ravi,20/07/2025 12:00
Shahdara,"9,575","9,575",Ravi,20/07/2025 12:00
Rasul,"8,465",0,Jehlum,20/07/2025 12:00
Q.Abad,"56,524","46,524",Chenab,20/07/2025 12:00
Partab Bridge (Bunji),,,Indus,20/07/2025 12:00
Panjnad,"30,642","17,582",Chenab,20/07/2025 12:00
Muzaffarabad,,,Jehlum,20/07/2025 12:00
Marala,"61,227","38,277",Chenab,20/07/2025 12:00
Mangla Dam,"36,000","8,000",Jehlum,20/07/2025 12:00
Kotri,"164,245","125,220",Indus,20/07/2025 12:00
Kotli,,,Jehlum,20/07/2025 12:00
Khanki,"53,666","49,434",Chenab,20/07/2025 12:00
Kalabagh,"229,438","221,489",Indus,20/07/2025 12:00
KABUL,"28,700","28,700",Kabul,20/07/2025 12:00
Jassar,"1,190","1,190",Ravi,20/07/2025 12:00
Islam,"18,970","16,970",Sutlej,20/07/2025 12:00
Guddu,"226,741","198,632",Indus,20/07/2025 12:00
Ganda Singh Wala,"3,620","3,620",Sutlej,20/07/2025 12:00
Domel,,,Jehlum,20/07/2025 12:00
Chattar Klass,,,Jehlum,20/07/2025 12:00
Chashma,"295,494","273,644",Indus,20/07/2025 12:00
Besham,,,Indus,20/07/2025 12:00
Balloki,"33,335","11,335",Ravi,20/07/2025 12:00
Azad Pattan,,,Jehlum,20/07/2025 12:00
Trimmu,"49,312","38,312",Chenab,20/07/2025 18:00
Taunsa,"406,385","395,385",Indus,20/07/2025 18:00
Tarbela Dam,"299,000","302,300",Indus,20/07/2025 18:00
Sulemanki,"18,731","10,927",Sutlej,20/07/2025 18:00
Sukkur,"182,010","135,050",Indus,20/07/2025 18:00
Skardu,,,Indus,20/07/2025 18:00
Sidhnai,"37,205","26,555",Ravi,20/07/2025 18:00
Shahdara,"9,575","9,575",Ravi,20/07/2025 18:00
Rasul,"9,090",0,Jehlum,20/07/2025 18:00
Q.Abad,"55,524","44,091",Chenab,20/07/2025 18:00
Partab Bridge (Bunji),,,Indus,20/07/2025 18:00
Panjnad,"30,642","17,582",Chenab,20/07/2025 18:00
Muzaffarabad,,,Jehlum,20/07/2025 18:00
Marala,"66,640","43,444",Chenab,20/07/2025 18:00
Mangla Dam,"25,000","8,000",Jehlum,20/07/2025 18:00
Kotri,"166,193","128,148",Indus,20/07/2025 18:00
Kotli,,,Jehlum,20/07/2025 18:00
Khanki,"52,590","48,309",Chenab,20/07/2025 18:00
Kalabagh,"252,869","244,920",Indus,20/07/2025 18:00
KABUL,"29,300","29,300",Kabul,20/07/2025 18:00
Jassar,"1,009","1,009",Ravi,20/07/2025 18:00
Islam,"13,642","12,142",Sutlej,20/07/2025 18:00
Guddu,"219,175","198,297",Indus,20/07/2025 18:00
Ganda Singh Wala,"2,810","2,810",Sutlej,20/07/2025 18:00
Domel,,,Jehlum,20/07/2025 18:00
Chattar Klass,,,Jehlum,20/07/2025 18:00
Chashma,"282,899","260,799",Indus,20/07/2025 18:00
Besham,,,Indus,20/07/2025 18:00
Balloki,"32,465","10,465",Ravi,20/07/2025 18:00
Azad Pattan,,,Jehlum,20/07/2025 18:00
Trimmu,"49,312","38,312",Chenab,21/07/2025 0:00
Taunsa,"423,621","418,621",Indus,21/07/2025 0:00
Tarbela Dam,"301,000","302,400",Indus,21/07/2025 0:00
Sulemanki,"18,731","10,927",Sutlej,21/07/2025 0:00
Sukkur,"182,010","135,050",Indus,21/07/2025 0:00
Skardu,,,Indus,21/07/2025 0:00
Sidhnai,"37,405","26,555",Ravi,21/07/2025 0:00
Shahdara,"9,575","9,575",Ravi,21/07/2025 0:00
Rasul,"9,390",0,Jehlum,21/07/2025 0:00
Q.Abad,"53,311","40,368",Chenab,21/07/2025 0:00
Partab Bridge (Bunji),,,Indus,21/07/2025 0:00
Panjnad,"32,270","18,810",Chenab,21/07/2025 0:00
Muzaffarabad,,,Jehlum,21/07/2025 0:00
Marala,"66,744","43,444",Chenab,21/07/2025 0:00
Mangla Dam,"40,000","8,000",Jehlum,21/07/2025 0:00
Kotri,"166,193","128,148",Indus,21/07/2025 0:00
Kotli,,,Jehlum,21/07/2025 0:00
Khanki,"48,483","44,202",Chenab,21/07/2025 0:00
Kalabagh,"267,149","259,200",Indus,21/07/2025 0:00
KABUL,"30,400","30,400",Kabul,21/07/2025 0:00
Jassar,"1,009","1,009",Ravi,21/07/2025 0:00
Islam,"13,642","12,142",Sutlej,21/07/2025 0:00
Guddu,"219,175","198,297",Indus,21/07/2025 0:00
Ganda Singh Wala,"2,426","2,426",Sutlej,21/07/2025 0:00
Domel,,,Jehlum,21/07/2025 0:00
Chattar Klass,,,Jehlum,21/07/2025 0:00
Chashma,"287,453","265,253",Indus,21/07/2025 0:00
Besham,,,Indus,21/07/2025 0:00
Balloki,"32,465","10,465",Ravi,21/07/2025 0:00
Azad Pattan,,,Jehlum,21/07/2025 0:00
Thein Dam,"9,822","10,841",Ravi,21/07/2025 6:00
Bhakra Dam,"43,671","25,567",Sutlej,21/07/2025 6:00
Pong Dam,"23,945","18,496",Byas,21/07/2025 6:00
Trimmu,"51,271","40,271",Chenab,21/07/2025 8:53
Taunsa,"429,200","423,200",Indus,21/07/2025 8:53
Tarbela Dam,"300,000","302,300",Indus,21/07/2025 8:53
Sulemanki,"20,143","12,339",Sutlej,21/07/2025 8:53
Sukkur,"169,560","124,290",Indus,21/07/2025 8:53
Skardu,,"180,500",Indus,21/07/2025 8:53
Sidhnai,"37,405","26,555",Ravi,21/07/2025 8:53
Shahdara,,"8,912",Ravi,21/07/2025 8:53
Rasul,"7,341",0,Jehlum,21/07/2025 8:53
Q.Abad,"53,376","39,090",Chenab,21/07/2025 8:53
Partab Bridge (Bunji),,"254,600",Indus,21/07/2025 8:53
Panjnad,"32,270","18,810",Chenab,21/07/2025 8:53
Muzaffarabad,,"9,990",Jehlum,21/07/2025 8:53
Marala,"70,518","47,218",Chenab,21/07/2025 8:53
Mangla Dam,"40,000","8,000",Jehlum,21/07/2025 8:53
Kotri,"172,805","136,300",Indus,21/07/2025 8:53
Kotli,,"7,110",Jehlum,21/07/2025 8:53
Khanki,"46,401","42,120",Chenab,21/07/2025 8:53
Kalabagh,"284,201","276,252",Indus,21/07/2025 8:53
KABUL,,"29,900",Kabul,21/07/2025 8:53
Jassar,,"1,009",Ravi,21/07/2025 8:53
Islam,"13,642","12,142",Sutlej,21/07/2025 8:53
Guddu,"227,264","206,943",Indus,21/07/2025 8:53
Ganda Singh Wala,"2,324","2,324",Sutlej,21/07/2025 8:53
Domel,,"12,510",Jehlum,21/07/2025 8:53
Chattar Klass,,"25,170",Jehlum,21/07/2025 8:53
Chashma,"302,968","280,768",Indus,21/07/2025 8:53
Besham,,"268,900",Indus,21/07/2025 8:53
Balloki,"32,465","10,465",Ravi,21/07/2025 8:53
Azad Pattan,,"31,740",Jehlum,21/07/2025 8:53
Trimmu,"54,806","43,806",Chenab,21/07/2025 12:00
Taunsa,"421,806","415,806",Indus,21/07/2025 12:00
Tarbela Dam,"320,000","322,000",Indus,21/07/2025 12:00
Sulemanki,"20,143","12,339",Sutlej,21/07/2025 12:00
Sukkur,"169,560","124,290",Indus,21/07/2025 12:00
Skardu,,,Indus,21/07/2025 12:00
Sidhnai,"38,574","27,724",Ravi,21/07/2025 12:00
Shahdara,"8,912","8,912",Ravi,21/07/2025 12:00
Rasul,"4,185",0,Jehlum,21/07/2025 12:00
Q.Abad,"44,010","29,010",Chenab,21/07/2025 12:00
Partab Bridge (Bunji),,,Indus,21/07/2025 12:00
Panjnad,"32,470","18,810",Chenab,21/07/2025 12:00
Muzaffarabad,,,Jehlum,21/07/2025 12:00
Marala,"84,482","61,082",Chenab,21/07/2025 12:00
Mangla Dam,"28,000","8,000",Jehlum,21/07/2025 12:00
Kotri,"173,505","136,300",Indus,21/07/2025 12:00
Kotli,,,Jehlum,21/07/2025 12:00
Khanki,"55,353","51,022",Chenab,21/07/2025 12:00
Kalabagh,"318,572","310,623",Indus,21/07/2025 12:00
KABUL,"29,000","29,000",Kabul,21/07/2025 12:00
Jassar,"1,100","1,100",Ravi,21/07/2025 12:00
Islam,"13,692","12,142",Sutlej,21/07/2025 12:00
Guddu,"241,501","217,094",Indus,21/07/2025 12:00
Ganda Singh Wala,"2,000","2,000",Sutlej,21/07/2025 12:00
Domel,,,Jehlum,21/07/2025 12:00
Chattar Klass,,,Jehlum,21/07/2025 12:00
Chashma,"301,612","279,412",Indus,21/07/2025 12:00
Besham,,,Indus,21/07/2025 12:00
Balloki,"33,585","11,585",Ravi,21/07/2025 12:00
Azad Pattan,,,Jehlum,21/07/2025 12:00
Trimmu,"76,667","65,667",Chenab,21/07/2025 18:00
Taunsa,"389,456","383,456",Indus,21/07/2025 18:00
Tarbela Dam,"330,000","331,400",Indus,21/07/2025 18:00
Sulemanki,"17,851","9,043",Sutlej,21/07/2025 18:00
Sukkur,"169,560","124,290",Indus,21/07/2025 18:00
Skardu,,,Indus,21/07/2025 18:00
Sidhnai,"38,574","27,724",Ravi,21/07/2025 18:00
Shahdara,"8,912","8,912",Ravi,21/07/2025 18:00
Rasul,"4,185",0,Jehlum,21/07/2025 18:00
Q.Abad,"46,507","31,507",Chenab,21/07/2025 18:00
Partab Bridge (Bunji),,,Indus,21/07/2025 18:00
Panjnad,"32,470","18,810",Chenab,21/07/2025 18:00
Muzaffarabad,,,Jehlum,21/07/2025 18:00
Marala,"129,434","105,884",Chenab,21/07/2025 18:00
Mangla Dam,"30,000","8,000",Jehlum,21/07/2025 18:00
Kotri,"174,905","136,600",Indus,21/07/2025 18:00
Kotli,,,Jehlum,21/07/2025 18:00
Khanki,"62,254","57,923",Chenab,21/07/2025 18:00
Kalabagh,"326,817","318,868",Indus,21/07/2025 18:00
KABUL,"30,500","30,500",Kabul,21/07/2025 18:00
Jassar,"1,100","1,100",Ravi,21/07/2025 18:00
Islam,"13,742","12,142",Sutlej,21/07/2025 18:00
Guddu,"273,905","249,855",Indus,21/07/2025 18:00
Ganda Singh Wala,"2,000","2,000",Sutlej,21/07/2025 18:00
Domel,,,Jehlum,21/07/2025 18:00
Chattar Klass,,,Jehlum,21/07/2025 18:00
Chashma,"340,707","321,391",Indus,21/07/2025 18:00
Besham,,,Indus,21/07/2025 18:00
Balloki,"33,785","11,585",Ravi,21/07/2025 18:00
Azad Pattan,,,Jehlum,21/07/2025 18:00
Trimmu,"76,667","65,667",Chenab,22/07/2025 0:00
Taunsa,"376,786","370,786",Indus,22/07/2025 0:00
Tarbela Dam,"337,000","340,900",Indus,22/07/2025 0:00
Sulemanki,"17,851","9,043",Sutlej,22/07/2025 0:00
Sukkur,"169,560","124,290",Indus,22/07/2025 0:00
Skardu,,,Indus,22/07/2025 0:00
Sidhnai,"38,724","27,724",Ravi,22/07/2025 0:00
Shahdara,"7,586","7,586",Ravi,22/07/2025 0:00
Rasul,"4,185",0,Jehlum,22/07/2025 0:00
Q.Abad,"59,091","44,091",Chenab,22/07/2025 0:00
Partab Bridge (Bunji),,,Indus,22/07/2025 0:00
Panjnad,"32,470","18,810",Chenab,22/07/2025 0:00
Muzaffarabad,,,Jehlum,22/07/2025 0:00
Marala,"136,165","112,615",Chenab,22/07/2025 0:00
Mangla Dam,"30,000","8,000",Jehlum,22/07/2025 0:00
Kotri,"174,905","136,300",Indus,22/07/2025 0:00
Kotli,,,Jehlum,22/07/2025 0:00
Khanki,"86,248","81,917",Chenab,22/07/2025 0:00
Kalabagh,"318,357","310,408",Indus,22/07/2025 0:00
KABUL,"32,500","32,500",Kabul,22/07/2025 0:00
Jassar,"1,190","1,190",Ravi,22/07/2025 0:00
Islam,"13,742","12,142",Sutlej,22/07/2025 0:00
Guddu,"273,905","249,855",Indus,22/07/2025 0:00
Ganda Singh Wala,"2,000","2,000",Sutlej,22/07/2025 0:00
Domel,,,Jehlum,22/07/2025 0:00
Chattar Klass,,,Jehlum,22/07/2025 0:00
Chashma,"338,372","319,206",Indus,22/07/2025 0:00
Besham,,,Indus,22/07/2025 0:00
Balloki,"33,985","11,585",Ravi,22/07/2025 0:00
Azad Pattan,,,Jehlum,22/07/2025 0:00
Thein Dam,"22,135","7,214",Ravi,22/07/2025 6:00
Bhakra Dam,"77,741","25,375",Sutlej,22/07/2025 6:00
Pong Dam,"139,639","3,838",Byas,22/07/2025 6:00
Trimmu,"74,535","63,535",Chenab,22/07/2025 9:49
Taunsa,"363,453","357,453",Indus,22/07/2025 9:49
Tarbela Dam,"350,000","349,900",Indus,22/07/2025 9:49
Sulemanki,"17,851","9,043",Sutlej,22/07/2025 9:49
Sukkur,"188,760","138,040",Indus,22/07/2025 9:49
Skardu,,"200,600",Indus,22/07/2025 9:49
Sidhnai,"34,618","23,618",Ravi,22/07/2025 9:49
Shahdara,,"7,586",Ravi,22/07/2025 9:49
Rasul,"4,185",0,Jehlum,22/07/2025 9:49
Q.Abad,"80,804","65,804",Chenab,22/07/2025 9:49
Partab Bridge (Bunji),,"296,800",Indus,22/07/2025 9:49
Panjnad,"33,832","20,172",Chenab,22/07/2025 9:49
Muzaffarabad,,"17,450",Jehlum,22/07/2025 9:49
Marala,"113,353","89,803",Chenab,22/07/2025 9:49
Mangla Dam,"44,000","8,000",Jehlum,22/07/2025 9:49
Kotri,"183,917","144,192",Indus,22/07/2025 9:49
Kotli,,"7,730",Jehlum,22/07/2025 9:49
Khanki,"120,866","116,535",Chenab,22/07/2025 9:49
Kalabagh,"332,858","324,909",Indus,22/07/2025 9:49
KABUL,,"32,500",Kabul,22/07/2025 9:49
Jassar,,"1,472",Ravi,22/07/2025 9:49
Islam,"13,742","12,142",Sutlej,22/07/2025 9:49
Guddu,"300,092","275,422",Indus,22/07/2025 9:49
Ganda Singh Wala,"2,000","2,000",Sutlej,22/07/2025 9:49
Domel,,"16,460",Jehlum,22/07/2025 9:49
Chattar Klass,,"26,320",Jehlum,22/07/2025 9:49
Chashma,"340,160","320,160",Indus,22/07/2025 9:49
Besham,,"296,600",Indus,22/07/2025 9:49
Balloki,"36,225","13,825",Ravi,22/07/2025 9:49
Azad Pattan,,"35,010",Jehlum,22/07/2025 9:49
Trimmu,"77,535","66,535",Chenab,22/07/2025 13:25
Taunsa,"355,362","349,362",Indus,22/07/2025 13:25
Tarbela Dam,"360,000","368,200",Indus,22/07/2025 13:25
Sulemanki,"17,851","9,043",Sutlej,22/07/2025 13:25
Sukkur,"190,090","138,320",Indus,22/07/2025 13:25
Skardu,,"207,100",Indus,22/07/2025 13:25
Sidhnai,"33,522","22,222",Ravi,22/07/2025 13:25
Shahdara,,"7,586",Ravi,22/07/2025 13:25
Rasul,"4,185",0,Jehlum,22/07/2025 13:25
Q.Abad,"110,536","95,536",Chenab,22/07/2025 13:25
Partab Bridge (Bunji),,"301,600",Indus,22/07/2025 13:25
Panjnad,"38,169","24,509",Chenab,22/07/2025 13:25
Muzaffarabad,,"14,130",Jehlum,22/07/2025 13:25
Marala,"97,366","73,816",Chenab,22/07/2025 13:25
Mangla Dam,"80,000","8,000",Jehlum,22/07/2025 13:25
Kotri,"190,035","150,310",Indus,22/07/2025 13:25
Kotli,,"51,790",Jehlum,22/07/2025 13:25
Khanki,"125,567","121,187",Chenab,22/07/2025 13:25
Kalabagh,"352,483","344,534",Indus,22/07/2025 13:25
KABUL,,"36,400",Kabul,22/07/2025 13:25
Jassar,,"6,852",Ravi,22/07/2025 13:25
Islam,"13,742","12,142",Sutlej,22/07/2025 13:25
Guddu,"332,643","303,511",Indus,22/07/2025 13:25
Ganda Singh Wala,"2,000","2,000",Sutlej,22/07/2025 13:25
Domel,,"16,180",Jehlum,22/07/2025 13:25
Chattar Klass,,"34,510",Jehlum,22/07/2025 13:25
Chashma,"349,551","329,551",Indus,22/07/2025 13:25
Besham,,"338,600",Indus,22/07/2025 13:25
Balloki,"36,225","13,825",Ravi,22/07/2025 13:25
Azad Pattan,,"46,560",Jehlum,22/07/2025 13:25
Trimmu,"70,935","59,735",Chenab,22/07/2025 18:00
Taunsa,"331,469","324,969",Indus,22/07/2025 18:00
Tarbela Dam,"367,000","368,300",Indus,22/07/2025 18:00
Sulemanki,"16,976","7,867",Sutlej,22/07/2025 18:00
Sukkur,"199,750","147,700",Indus,22/07/2025 18:00
Skardu,,,Indus,22/07/2025 18:00
Sidhnai,"26,488","14,688",Ravi,22/07/2025 18:00
Shahdara,"8,249","8,249",Ravi,22/07/2025 18:00
Rasul,"4,185",0,Jehlum,22/07/2025 18:00
Q.Abad,"119,844","104,844",Chenab,22/07/2025 18:00
Partab Bridge (Bunji),,,Indus,22/07/2025 18:00
Panjnad,"38,369","24,509",Chenab,22/07/2025 18:00
Muzaffarabad,,,Jehlum,22/07/2025 18:00
Marala,"121,357","97,707",Chenab,22/07/2025 18:00
Mangla Dam,"80,000","8,000",Jehlum,22/07/2025 18:00
Kotri,"190,155","150,310",Indus,22/07/2025 18:00
Kotli,,,Jehlum,22/07/2025 18:00
Khanki,"90,759","86,379",Chenab,22/07/2025 18:00
Kalabagh,"366,503","358,503",Indus,22/07/2025 18:00
KABUL,"50,700","50,700",Kabul,22/07/2025 18:00
Jassar,"10,336","10,336",Ravi,22/07/2025 18:00
Islam,"12,742","11,142",Sutlej,22/07/2025 18:00
Guddu,"345,474","312,781",Indus,22/07/2025 18:00
Ganda Singh Wala,"1,507","1,507",Sutlej,22/07/2025 18:00
Domel,,,Jehlum,22/07/2025 18:00
Chattar Klass,,,Jehlum,22/07/2025 18:00
Chashma,"367,319","348,319",Indus,22/07/2025 18:00
Besham,,,Indus,22/07/2025 18:00
Balloki,"36,725","13,825",Ravi,22/07/2025 18:00
Azad Pattan,,,Jehlum,22/07/2025 18:00
Trimmu,"70,935","59,735",Chenab,23/07/2025 0:00
Thein Dam,"12,015","9,768",Ravi,23/07/2025 0:00
Taunsa,"311,896","305,396",Indus,23/07/2025 0:00
Tarbela Dam,"358,000","349,900",Indus,23/07/2025 0:00
Sulemanki,"16,976","7,867",Sutlej,23/07/2025 0:00
Sukkur,"199,750","147,700",Indus,23/07/2025 0:00
Skardu,,,Indus,23/07/2025 0:00
Sidhnai,"22,685","10,385",Ravi,23/07/2025 0:00
Shahdara,"7,586","7,586",Ravi,23/07/2025 0:00
Rasul,"4,185",0,Jehlum,23/07/2025 0:00
Q.Abad,"119,844","104,844",Chenab,23/07/2025 0:00
Partab Bridge (Bunji),,,Indus,23/07/2025 0:00
Panjnad,"38,769","24,509",Chenab,23/07/2025 0:00
Muzaffarabad,,,Jehlum,23/07/2025 0:00
Marala,"144,378","120,728",Chenab,23/07/2025 0:00
Mangla Dam,"55,000","8,000",Jehlum,23/07/2025 0:00
Kotri,"190,155","150,310",Indus,23/07/2025 0:00
Kotli,,,Jehlum,23/07/2025 0:00
Khanki,"80,900","76,117",Chenab,23/07/2025 0:00
Kalabagh,"366,503","358,503",Indus,23/07/2025 0:00
KABUL,"47,800","47,800",Kabul,23/07/2025 0:00
Jassar,"8,846","8,846",Ravi,23/07/2025 0:00
Islam,"12,742","11,142",Sutlej,23/07/2025 0:00
Guddu,"345,474","312,781",Indus,23/07/2025 0:00
Ganda Singh Wala,"1,507","1,507",Sutlej,23/07/2025 0:00
Domel,,,Jehlum,23/07/2025 0:00
Chattar Klass,,,Jehlum,23/07/2025 0:00
Chashma,"359,753","340,753",Indus,23/07/2025 0:00
Bhakra Dam,"63,744","22,802",Sutlej,23/07/2025 0:00
Besham,,,Indus,23/07/2025 0:00
Balloki,"36,925","13,825",Ravi,23/07/2025 0:00
Azad Pattan,,,Jehlum,23/07/2025 0:00
Harike,"24,443","1,950",Sutlej,23/07/2025 6:00
Pong Dam,"75,676","13,015",Byas,23/07/2025 6:00
Trimmu,"69,676","58,476",Chenab,23/07/2025 9:21
Taunsa,"248,274","254,774",Indus,23/07/2025 9:21
Tarbela Dam,"369,000","367,900",Indus,23/07/2025 9:21
Sulemanki,"13,755","4,291",Sutlej,23/07/2025 9:21
Sukkur,"262,335","208,745",Indus,23/07/2025 9:21
Skardu,,"201,400",Indus,23/07/2025 9:21
Sidhnai,"22,485","10,385",Ravi,23/07/2025 9:21
Shahdara,,"7,586",Ravi,23/07/2025 9:21
Rasul,"7,185",0,Jehlum,23/07/2025 9:21
Q.Abad,"93,790","78,790",Chenab,23/07/2025 9:21
Partab Bridge (Bunji),,"312,900",Indus,23/07/2025 9:21
Panjnad,"40,036","25,776",Chenab,23/07/2025 9:21
Muzaffarabad,,"10,740",Jehlum,23/07/2025 9:21
Marala,"104,342","80,692",Chenab,23/07/2025 9:21
Mangla Dam,"80,000","8,000",Jehlum,23/07/2025 9:21
Kotri,"191,015","150,310",Indus,23/07/2025 9:21
Kotli,,"16,860",Jehlum,23/07/2025 9:21
Khanki,"108,999","104,216",Chenab,23/07/2025 9:21
Kalabagh,"405,937","397,937",Indus,23/07/2025 9:21
KABUL,,"43,000",Kabul,23/07/2025 9:21
Jassar,,"7,600",Ravi,23/07/2025 9:21
Islam,"11,776","10,176",Sutlej,23/07/2025 9:21
Guddu,"340,568","304,686",Indus,23/07/2025 9:21
Ganda Singh Wala,"1,507","1,507",Sutlej,23/07/2025 9:21
Domel,,"13,770",Jehlum,23/07/2025 9:21
Chattar Klass,,"29,020",Jehlum,23/07/2025 9:21
Chashma,"378,296","359,296",Indus,23/07/2025 9:21
Besham,,"346,300",Indus,23/07/2025 9:21
Balloki,"36,925","13,825",Ravi,23/07/2025 9:21
Azad Pattan,,"40,010",Jehlum,23/07/2025 9:21
Trimmu,"62,413","51,476",Chenab,23/07/2025 13:37
Taunsa,"331,469","324,969",Indus,23/07/2025 13:37
Tarbela Dam,"370,000","362,100",Indus,23/07/2025 13:37
Sulemanki,"13,755","4,291",Sutlej,23/07/2025 13:37
Sukkur,"270,705","216,905",Indus,23/07/2025 13:37
Skardu,,"204,000",Indus,23/07/2025 13:37
Sidhnai,"22,385","10,385",Ravi,23/07/2025 13:37
Shahdara,,"10,404",Ravi,23/07/2025 13:37
Rasul,"8,232",0,Jehlum,23/07/2025 13:37
Q.Abad,"106,243","91,243",Chenab,23/07/2025 13:37
Partab Bridge (Bunji),,"298,000",Indus,23/07/2025 13:37
Panjnad,"40,030","25,776",Chenab,23/07/2025 13:37
Muzaffarabad,,"13,060",Jehlum,23/07/2025 13:37
Marala,"95,225","71,316",Chenab,23/07/2025 13:37
Mangla Dam,"60,000","8,000",Jehlum,23/07/2025 13:37
Kotri,"183,893","142,768",Indus,23/07/2025 13:37
Kotli,,"9,430",Jehlum,23/07/2025 13:37
Khanki,"105,130","100,701",Chenab,23/07/2025 13:37
Kalabagh,"420,838","413,438",Indus,23/07/2025 13:37
KABUL,,"44,500",Kabul,23/07/2025 13:37
Jassar,,"7,350",Ravi,23/07/2025 13:37
Islam,"11,776","10,176",Sutlej,23/07/2025 13:37
Guddu,"344,356","305,855",Indus,23/07/2025 13:37
Ganda Singh Wala,"2,810","2,810",Sutlej,23/07/2025 13:37
Domel,,"14,290",Jehlum,23/07/2025 13:37
Chattar Klass,,"27,500",Jehlum,23/07/2025 13:37
Chashma,"395,145","378,692",Indus,23/07/2025 13:37
Besham,,"366,500",Indus,23/07/2025 13:37
Balloki,"36,225","13,825",Ravi,23/07/2025 13:37
Azad Pattan,,"41,420",Jehlum,23/07/2025 13:37
Trimmu,"62,030","51,530",Chenab,23/07/2025 22:03
Taunsa,"336,918","330,418",Indus,23/07/2025 22:03
Tarbela Dam,"360,000","344,200",Indus,23/07/2025 22:03
Sulemanki,"13,932","3,776",Sutlej,23/07/2025 22:03
Sukkur,"270,975","216,905",Indus,23/07/2025 22:03
Skardu,,"198,800",Indus,23/07/2025 22:03
Sidhnai,"22,385","10,385",Ravi,23/07/2025 22:03
Shahdara,,"12,063",Ravi,23/07/2025 22:03
Rasul,"8,232",0,Jehlum,23/07/2025 22:03
Q.Abad,"114,163","99,163",Chenab,23/07/2025 22:03
Partab Bridge (Bunji),,"290,800",Indus,23/07/2025 22:03
Panjnad,"43,018","28,758",Chenab,23/07/2025 22:03
Muzaffarabad,,"11,500",Jehlum,23/07/2025 22:03
Marala,"97,124","72,974",Chenab,23/07/2025 22:03
Mangla Dam,"45,000","7,000",Jehlum,23/07/2025 22:03
Kotri,"177,367","136,102",Indus,23/07/2025 22:03
Kotli,,"27,070",Jehlum,23/07/2025 22:03
Khanki,"84,719","80,279",Chenab,23/07/2025 22:03
Kalabagh,"427,722","421,145",Indus,23/07/2025 22:03
KABUL,,"46,200",Kabul,23/07/2025 22:03
Jassar,,"10,709",Ravi,23/07/2025 22:03
Islam,"10,937","9,237",Sutlej,23/07/2025 22:03
Guddu,"354,709","316,699",Indus,23/07/2025 22:03
Ganda Singh Wala,"2,810","2,810",Sutlej,23/07/2025 22:03
Domel,,"12,260",Jehlum,23/07/2025 22:03
Chattar Klass,,"27,800",Jehlum,23/07/2025 22:03
Chashma,"393,128","377,128",Indus,23/07/2025 22:03
Besham,,"350,800",Indus,23/07/2025 22:03
Balloki,"36,225","13,825",Ravi,23/07/2025 22:03
Azad Pattan,,"34,720",Jehlum,23/07/2025 22:03
Thein Dam,"24,507","9,792",Ravi,24/07/2025 0:00
Bhakra Dam,"62,981","22,874",Sutlej,24/07/2025 0:00
Trimmu,"51,459","40,959",Chenab,24/07/2025 1:00
Taunsa,"348,595","342,095",Indus,24/07/2025 1:00
Tarbela Dam,"349,000","349,900",Indus,24/07/2025 1:00
Sulemanki,"13,932","3,776",Sutlej,24/07/2025 1:00
Sukkur,"270,975","216,905",Indus,24/07/2025 1:00
Skardu,,"192,900",Indus,24/07/2025 1:00
Sidhnai,"22,385","9,685",Ravi,24/07/2025 1:00
Shahdara,,"13,306",Ravi,24/07/2025 1:00
Rasul,"20,596","11,895",Jehlum,24/07/2025 1:00
Q.Abad,"97,231","82,231",Chenab,24/07/2025 1:00
Partab Bridge (Bunji),,"287,300",Indus,24/07/2025 1:00
Panjnad,"46,240","31,980",Chenab,24/07/2025 1:00
Muzaffarabad,,"10,990",Jehlum,24/07/2025 1:00
Marala,"125,302","101,052",Chenab,24/07/2025 1:00
Mangla Dam,"55,000","7,000",Jehlum,24/07/2025 1:00
Kotri,"177,367","136,102",Indus,24/07/2025 1:00
Kotli,,"21,900",Jehlum,24/07/2025 1:00
Khanki,"80,559","76,119",Chenab,24/07/2025 1:00
Kalabagh,"415,856","409,779",Indus,24/07/2025 1:00
KABUL,,"48,400",Kabul,24/07/2025 1:00
Jassar,,"9,964",Ravi,24/07/2025 1:00
Islam,"10,887","9,237",Sutlej,24/07/2025 1:00
Guddu,"354,709","316,699",Indus,24/07/2025 1:00
Ganda Singh Wala,"7,119","7,119",Sutlej,24/07/2025 1:00
Domel,,"11,780",Jehlum,24/07/2025 1:00
Chattar Klass,,"28,710",Jehlum,24/07/2025 1:00
Chashma,"434,748","419,798",Indus,24/07/2025 1:00
Besham,,"343,000",Indus,24/07/2025 1:00
Balloki,"36,225","13,825",Ravi,24/07/2025 1:00
Azad Pattan,,"35,560",Jehlum,24/07/2025 1:00
Trimmu,"51,459","40,959",Chenab,24/07/2025 6:00
Taunsa,"360,064","353,564",Indus,24/07/2025 6:00
Tarbela Dam,"340,000","331,200",Indus,24/07/2025 6:00
Sulemanki,"14,186","3,776",Sutlej,24/07/2025 6:00
