Name of Structure,Inflow_Discharge,Outflow_Discharge,River,Date
Panjnad,31770,18810,Chenab,20/07/2025 0:00
Muzaffarabad,,,Jehlum,20/07/2025 0:00
Marala,66394,43444,Chenab,20/07/2025 0:00
Mangla Dam,25000,8000,Jehlum,20/07/2025 0:00
Kotri,157133,115988,Indus,20/07/2025 0:00
Kotli,,,Jehlum,20/07/2025 0:00
Khanki,55259,51047,Chenab,20/07/2025 0:00
Kalabagh,260263,252314,Indus,20/07/2025 0:00
KABUL,30500,30500,Kabul,20/07/2025 0:00
Jassar,1100,1100,Ravi,20/07/2025 0:00
Islam,18920,16970,Sutlej,20/07/2025 0:00
Guddu,221202,184364,Indus,20/07/2025 0:00
Ganda Singh Wala,4074,4074,Sutlej,20/07/2025 0:00
Domel,,,Jehlum,20/07/2025 0:00
Chattar Klass,,,Jehlum,20/07/2025 0:00
Chashma,385575,363775,Indus,20/07/2025 0:00
Besham,,,Indus,20/07/2025 0:00
Balloki,39845,18045,Ravi,20/07/2025 0:00
Azad Pattan,,,Jehlum,20/07/2025 0:00
Trimmu,39646,28546,Chenab,20/07/2025 6:00
Taunsa,366954,354954,Indus,20/07/2025 6:00
Tarbela Dam,213000,262600,Indus,20/07/2025 6:00
Sulemanki,21094,14890,Sutlej,20/07/2025 6:00
Sukkur,200225,150525,Indus,20/07/2025 6:00
Skardu,,,Indus,20/07/2025 6:00
Sidhnai,34279,24229,Ravi,20/07/2025 6:00
Shahdara,9575,9575,Ravi,20/07/2025 6:00
Rasul,7890,0,Jehlum,20/07/2025 6:00
Q.Abad,57814,47814,Chenab,20/07/2025 6:00
Partab Bridge (Bunji),,,Indus,20/07/2025 6:00
Panjnad,31770,18810,Chenab,20/07/2025 6:00
Muzaffarabad,,,Jehlum,20/07/2025 6:00
Marala,55072,32122,Chenab,20/07/2025 6:00
Mangla Dam,30000,8000,Jehlum,20/07/2025 6:00
Kotri,162467,121742,Indus,20/07/2025 6:00
Kotli,,,Jehlum,20/07/2025 6:00
Khanki,53666,49434,Chenab,20/07/2025 6:00
Kalabagh,229576,221627,Indus,20/07/2025 6:00
KABUL,29600,29600,Kabul,20/07/2025 6:00
Jassar,1100,1100,Ravi,20/07/2025 6:00
Islam,18920,16970,Sutlej,20/07/2025 6:00
Guddu,208938,179466,Indus,20/07/2025 6:00
Ganda Singh Wala,3620,3620,Sutlej,20/07/2025 6:00
Domel,,,Jehlum,20/07/2025 6:00
Chattar Klass,,,Jehlum,20/07/2025 6:00
Chashma,357704,335904,Indus,20/07/2025 6:00
Besham,,,Indus,20/07/2025 6:00
Balloki,35570,13570,Ravi,20/07/2025 6:00
Azad Pattan,,,Jehlum,20/07/2025 6:00
Trimmu,39646,28546,Chenab,20/07/2025 12:00
Taunsa,383420,371420,Indus,20/07/2025 12:00
Tarbela Dam,282000,282300,Indus,20/07/2025 12:00
Sulemanki,21094,14890,Sutlej,20/07/2025 12:00
Sukkur,192110,144450,Indus,20/07/2025 12:00
Skardu,,,Indus,20/07/2025 12:00
Sidhnai,34812,24762,Ravi,20/07/2025 12:00
Shahdara,9575,9575,Ravi,20/07/2025 12:00
Rasul,8465,0,Jehlum,20/07/2025 12:00
Q.Abad,56524,46524,Chenab,20/07/2025 12:00
Partab Bridge (Bunji),,,Indus,20/07/2025 12:00
Panjnad,30642,17582,Chenab,20/07/2025 12:00
Muzaffarabad,,,Jehlum,20/07/2025 12:00
Marala,61227,38277,Chenab,20/07/2025 12:00
Mangla Dam,36000,8000,Jehlum,20/07/2025 12:00
Kotri,164245,125220,Indus,20/07/2025 12:00
Kotli,,,Jehlum,20/07/2025 12:00
Khanki,53666,49434,Chenab,20/07/2025 12:00
Kalabagh,229438,221489,Indus,20/07/2025 12:00
KABUL,28700,28700,Kabul,20/07/2025 12:00
Jassar,1190,1190,Ravi,20/07/2025 12:00
Islam,18970,16970,Sutlej,20/07/2025 12:00
Guddu,226741,198632,Indus,20/07/2025 12:00
Ganda Singh Wala,3620,3620,Sutlej,20/07/2025 12:00
Domel,,,Jehlum,20/07/2025 12:00
Chattar Klass,,,Jehlum,20/07/2025 12:00
Chashma,295494,273644,Indus,20/07/2025 12:00
Besham,,,Indus,20/07/2025 12:00
Balloki,33335,11335,Ravi,20/07/2025 12:00
Azad Pattan,,,Jehlum,20/07/2025 12:00
Trimmu,49312,38312,Chenab,20/07/2025 18:00
Taunsa,406385,395385,Indus,20/07/2025 18:00
Tarbela Dam,299000,302300,Indus,20/07/2025 18:00
Sulemanki,18731,10927,Sutlej,20/07/2025 18:00
Sukkur,182010,135050,Indus,20/07/2025 18:00
Skardu,,,Indus,20/07/2025 18:00
Sidhnai,37205,26555,Ravi,20/07/2025 18:00
Shahdara,9575,9575,Ravi,20/07/2025 18:00
Rasul,9090,0,Jehlum,20/07/2025 18:00
Q.Abad,55524,44091,Chenab,20/07/2025 18:00
Partab Bridge (Bunji),,,Indus,20/07/2025 18:00
Panjnad,30642,17582,Chenab,20/07/2025 18:00
Muzaffarabad,,,Jehlum,20/07/2025 18:00
Marala,66640,43444,Chenab,20/07/2025 18:00
Mangla Dam,25000,8000,Jehlum,20/07/2025 18:00
Kotri,166193,128148,Indus,20/07/2025 18:00
Kotli,,,Jehlum,20/07/2025 18:00
Khanki,52590,48309,Chenab,20/07/2025 18:00
Kalabagh,252869,244920,Indus,20/07/2025 18:00
KABUL,29300,29300,Kabul,20/07/2025 18:00
Jassar,1009,1009,Ravi,20/07/2025 18:00
Islam,13642,12142,Sutlej,20/07/2025 18:00
Guddu,219175,198297,Indus,20/07/2025 18:00
Ganda Singh Wala,2810,2810,Sutlej,20/07/2025 18:00
Domel,,,Jehlum,20/07/2025 18:00
Chattar Klass,,,Jehlum,20/07/2025 18:00
Chashma,282899,260799,Indus,20/07/2025 18:00
Besham,,,Indus,20/07/2025 18:00
Balloki,32465,10465,Ravi,20/07/2025 18:00
Azad Pattan,,,Jehlum,20/07/2025 18:00
Trimmu,49312,38312,Chenab,21/07/2025 0:00
Taunsa,423621,418621,Indus,21/07/2025 0:00
Tarbela Dam,301000,302400,Indus,21/07/2025 0:00
Sulemanki,18731,10927,Sutlej,21/07/2025 0:00
Sukkur,182010,135050,Indus,21/07/2025 0:00
Skardu,,,Indus,21/07/2025 0:00
Sidhnai,37405,26555,Ravi,21/07/2025 0:00
Shahdara,9575,9575,Ravi,21/07/2025 0:00
Rasul,9390,0,Jehlum,21/07/2025 0:00
Q.Abad,53311,40368,Chenab,21/07/2025 0:00
Partab Bridge (Bunji),,,Indus,21/07/2025 0:00
Panjnad,32270,18810,Chenab,21/07/2025 0:00
Muzaffarabad,,,Jehlum,21/07/2025 0:00
Marala,66744,43444,Chenab,21/07/2025 0:00
Mangla Dam,40000,8000,Jehlum,21/07/2025 0:00
Kotri,166193,128148,Indus,21/07/2025 0:00
Kotli,,,Jehlum,21/07/2025 0:00
Khanki,48483,44202,Chenab,21/07/2025 0:00
Kalabagh,267149,259200,Indus,21/07/2025 0:00
KABUL,30400,30400,Kabul,21/07/2025 0:00
Jassar,1009,1009,Ravi,21/07/2025 0:00
Islam,13642,12142,Sutlej,21/07/2025 0:00
Guddu,219175,198297,Indus,21/07/2025 0:00
Ganda Singh Wala,2426,2426,Sutlej,21/07/2025 0:00
Domel,,,Jehlum,21/07/2025 0:00
Chattar Klass,,,Jehlum,21/07/2025 0:00
Chashma,287453,265253,Indus,21/07/2025 0:00
Besham,,,Indus,21/07/2025 0:00
Balloki,32465,10465,Ravi,21/07/2025 0:00
Azad Pattan,,,Jehlum,21/07/2025 0:00
Thein Dam,9822,10841,Ravi,21/07/2025 6:00
Bhakra Dam,43671,25567,Sutlej,21/07/2025 6:00
Pong Dam,23945,18496,Byas,21/07/2025 6:00
Trimmu,51271,40271,Chenab,21/07/2025 8:53
Taunsa,429200,423200,Indus,21/07/2025 8:53
Tarbela Dam,300000,302300,Indus,21/07/2025 8:53
Sulemanki,20143,12339,Sutlej,21/07/2025 8:53
Sukkur,169560,124290,Indus,21/07/2025 8:53
Skardu,,180500,Indus,21/07/2025 8:53
Sidhnai,37405,26555,Ravi,21/07/2025 8:53
Shahdara,,8912,Ravi,21/07/2025 8:53
Rasul,7341,0,Jehlum,21/07/2025 8:53
Q.Abad,53376,39090,Chenab,21/07/2025 8:53
Partab Bridge (Bunji),,254600,Indus,21/07/2025 8:53
Panjnad,32270,18810,Chenab,21/07/2025 8:53
Muzaffarabad,,9990,Jehlum,21/07/2025 8:53
Marala,70518,47218,Chenab,21/07/2025 8:53
Mangla Dam,40000,8000,Jehlum,21/07/2025 8:53
Kotri,172805,136300,Indus,21/07/2025 8:53
Kotli,,7110,Jehlum,21/07/2025 8:53
Khanki,46401,42120,Chenab,21/07/2025 8:53
Kalabagh,284201,276252,Indus,21/07/2025 8:53
KABUL,,29900,Kabul,21/07/2025 8:53
Jassar,1009,1009,Ravi,21/07/2025 8:53
Islam,13642,12142,Sutlej,21/07/2025 8:53
Guddu,227264,206943,Indus,21/07/2025 8:53
Ganda Singh Wala,2324,2324,Sutlej,21/07/2025 8:53
Domel,,12510,Jehlum,21/07/2025 8:53
Chattar Klass,,25170,Jehlum,21/07/2025 8:53
Chashma,302968,280768,Indus,21/07/2025 8:53
Besham,,268900,Indus,21/07/2025 8:53
Balloki,32465,10465,Ravi,21/07/2025 8:53
Azad Pattan,,31740,Jehlum,21/07/2025 8:53
Trimmu,54806,43806,Chenab,21/07/2025 12:00
Taunsa,421806,415806,Indus,21/07/2025 12:00
Tarbela Dam,320000,322000,Indus,21/07/2025 12:00
Sulemanki,20143,12339,Sutlej,21/07/2025 12:00
Sukkur,169560,124290,Indus,21/07/2025 12:00
Skardu,,,Indus,21/07/2025 12:00
Sidhnai,38574,27724,Ravi,21/07/2025 12:00
Shahdara,8912,8912,Ravi,21/07/2025 12:00
Rasul,4185,0,Jehlum,21/07/2025 12:00
Q.Abad,44010,29010,Chenab,21/07/2025 12:00
Partab Bridge (Bunji),,,Indus,21/07/2025 12:00
Panjnad,32470,18810,Chenab,21/07/2025 12:00
Muzaffarabad,,,Jehlum,21/07/2025 12:00
Marala,84482,61082,Chenab,21/07/2025 12:00
Mangla Dam,28000,8000,Jehlum,21/07/2025 12:00
Kotri,173505,136300,Indus,21/07/2025 12:00
Kotli,,,Jehlum,21/07/2025 12:00
Khanki,55353,51022,Chenab,21/07/2025 12:00
Kalabagh,318572,310623,Indus,21/07/2025 12:00
KABUL,29000,29000,Kabul,21/07/2025 12:00
Jassar,1100,1100,Ravi,21/07/2025 12:00
Islam,13692,12142,Sutlej,21/07/2025 12:00
Guddu,241501,217094,Indus,21/07/2025 12:00
Ganda Singh Wala,2000,2000,Sutlej,21/07/2025 12:00
Domel,,,Jehlum,21/07/2025 12:00
Chattar Klass,,,Jehlum,21/07/2025 12:00
Chashma,301612,279412,Indus,21/07/2025 12:00
Besham,,,Indus,21/07/2025 12:00
Balloki,33585,11585,Ravi,21/07/2025 12:00
Azad Pattan,,,Jehlum,21/07/2025 12:00
Trimmu,76667,65667,Chenab,21/07/2025 18:00
Taunsa,389456,383456,Indus,21/07/2025 18:00
Tarbela Dam,330000,331400,Indus,21/07/2025 18:00
Sulemanki,17851,9043,Sutlej,21/07/2025 18:00
Sukkur,169560,124290,Indus,21/07/2025 18:00
Skardu,,,Indus,21/07/2025 18:00
Sidhnai,38574,27724,Ravi,21/07/2025 18:00
Shahdara,8912,8912,Ravi,21/07/2025 18:00
Rasul,4185,0,Jehlum,21/07/2025 18:00
Q.Abad,46507,31507,Chenab,21/07/2025 18:00
Partab Bridge (Bunji),,,Indus,21/07/2025 18:00
Panjnad,32470,18810,Chenab,21/07/2025 18:00
Muzaffarabad,,,Jehlum,21/07/2025 18:00
Marala,129434,105884,Chenab,21/07/2025 18:00
Mangla Dam,30000,8000,Jehlum,21/07/2025 18:00
Kotri,174905,136600,Indus,21/07/2025 18:00
Kotli,,,Jehlum,21/07/2025 18:00
Khanki,62254,57923,Chenab,21/07/2025 18:00
Kalabagh,326817,318868,Indus,21/07/2025 18:00
KABUL,30500,30500,Kabul,21/07/2025 18:00
Jassar,1100,1100,Ravi,21/07/2025 18:00
Islam,13742,12142,Sutlej,21/07/2025 18:00
Guddu,273905,249855,Indus,21/07/2025 18:00
Ganda Singh Wala,2000,2000,Sutlej,21/07/2025 18:00
Domel,,,Jehlum,21/07/2025 18:00
Chattar Klass,,,Jehlum,21/07/2025 18:00
Chashma,340707,321391,Indus,21/07/2025 18:00
Besham,,,Indus,21/07/2025 18:00
Balloki,33785,11585,Ravi,21/07/2025 18:00
Azad Pattan,,,Jehlum,21/07/2025 18:00
Trimmu,76667,65667,Chenab,22/07/2025 0:00
Taunsa,376786,370786,Indus,22/07/2025 0:00
Tarbela Dam,337000,340900,Indus,22/07/2025 0:00
Sulemanki,17851,9043,Sutlej,22/07/2025 0:00
Sukkur,169560,124290,Indus,22/07/2025 0:00
Skardu,,,Indus,22/07/2025 0:00
Sidhnai,38724,27724,Ravi,22/07/2025 0:00
Shahdara,7586,7586,Ravi,22/07/2025 0:00
Rasul,4185,0,Jehlum,22/07/2025 0:00
Q.Abad,59091,44091,Chenab,22/07/2025 0:00
Partab Bridge (Bunji),,,Indus,22/07/2025 0:00
Panjnad,32470,18810,Chenab,22/07/2025 0:00
Muzaffarabad,,,Jehlum,22/07/2025 0:00
Marala,136165,112615,Chenab,22/07/2025 0:00
Mangla Dam,30000,8000,Jehlum,22/07/2025 0:00
Kotri,174905,136300,Indus,22/07/2025 0:00
Kotli,,,Jehlum,22/07/2025 0:00
Khanki,86248,81917,Chenab,22/07/2025 0:00
Kalabagh,318357,310408,Indus,22/07/2025 0:00
KABUL,32500,32500,Kabul,22/07/2025 0:00
Jassar,1190,1190,Ravi,22/07/2025 0:00
Islam,13742,12142,Sutlej,22/07/2025 0:00
Guddu,273905,249855,Indus,22/07/2025 0:00
Ganda Singh Wala,2000,2000,Sutlej,22/07/2025 0:00
Domel,,,Jehlum,22/07/2025 0:00
Chattar Klass,,,Jehlum,22/07/2025 0:00
Chashma,338372,319206,Indus,22/07/2025 0:00
Besham,,,Indus,22/07/2025 0:00
Balloki,33985,11585,Ravi,22/07/2025 0:00
Azad Pattan,,,Jehlum,22/07/2025 0:00
Thein Dam,22135,7214,Ravi,22/07/2025 6:00
Bhakra Dam,77741,25375,Sutlej,22/07/2025 6:00
Pong Dam,139639,3838,Byas,22/07/2025 6:00
Trimmu,74535,63535,Chenab,22/07/2025 9:49
Taunsa,363453,357453,Indus,22/07/2025 9:49
Tarbela Dam,350000,349900,Indus,22/07/2025 9:49
Sulemanki,17851,9043,Sutlej,22/07/2025 9:49
Sukkur,188760,138040,Indus,22/07/2025 9:49
Skardu,,200600,Indus,22/07/2025 9:49
Sidhnai,34618,23618,Ravi,22/07/2025 9:49
Shahdara,,7586,Ravi,22/07/2025 9:49
Rasul,4185,0,Jehlum,22/07/2025 9:49
Q.Abad,80804,65804,Chenab,22/07/2025 9:49
Partab Bridge (Bunji),,296800,Indus,22/07/2025 9:49
Panjnad,33832,20172,Chenab,22/07/2025 9:49
Muzaffarabad,,17450,Jehlum,22/07/2025 9:49
Marala,113353,89803,Chenab,22/07/2025 9:49
Mangla Dam,44000,8000,Jehlum,22/07/2025 9:49
Kotri,183917,144192,Indus,22/07/2025 9:49
Kotli,,7730,Jehlum,22/07/2025 9:49
Khanki,120866,116535,Chenab,22/07/2025 9:49
Kalabagh,332858,324909,Indus,22/07/2025 9:49
KABUL,,32500,Kabul,22/07/2025 9:49
Jassar,1472,1472,Ravi,22/07/2025 9:49
Islam,13742,12142,Sutlej,22/07/2025 9:49
Guddu,300092,275422,Indus,22/07/2025 9:49
Ganda Singh Wala,2000,2000,Sutlej,22/07/2025 9:49
Domel,,16460,Jehlum,22/07/2025 9:49
Chattar Klass,,26320,Jehlum,22/07/2025 9:49
Chashma,340160,320160,Indus,22/07/2025 9:49
Besham,,296600,Indus,22/07/2025 9:49
Balloki,36225,13825,Ravi,22/07/2025 9:49
Azad Pattan,,35010,Jehlum,22/07/2025 9:49
Trimmu,77535,66535,Chenab,22/07/2025 13:25
Taunsa,355362,349362,Indus,22/07/2025 13:25
Tarbela Dam,360000,368200,Indus,22/07/2025 13:25
Sulemanki,17851,9043,Sutlej,22/07/2025 13:25
Sukkur,190090,138320,Indus,22/07/2025 13:25
Skardu,,207100,Indus,22/07/2025 13:25
Sidhnai,33522,22222,Ravi,22/07/2025 13:25
Shahdara,,7586,Ravi,22/07/2025 13:25
Rasul,4185,0,Jehlum,22/07/2025 13:25
Q.Abad,110536,95536,Chenab,22/07/2025 13:25
Partab Bridge (Bunji),,301600,Indus,22/07/2025 13:25
Panjnad,38169,24509,Chenab,22/07/2025 13:25
Muzaffarabad,,14130,Jehlum,22/07/2025 13:25
Marala,97366,73816,Chenab,22/07/2025 13:25
Mangla Dam,80000,8000,Jehlum,22/07/2025 13:25
Kotri,190035,150310,Indus,22/07/2025 13:25
Kotli,,51790,Jehlum,22/07/2025 13:25
Khanki,125567,121187,Chenab,22/07/2025 13:25
Kalabagh,352483,344534,Indus,22/07/2025 13:25
KABUL,,36400,Kabul,22/07/2025 13:25
Jassar,6852,6852,Ravi,22/07/2025 13:25
Islam,13742,12142,Sutlej,22/07/2025 13:25
Guddu,332643,303511,Indus,22/07/2025 13:25
Ganda Singh Wala,2000,2000,Sutlej,22/07/2025 13:25
Domel,,16180,Jehlum,22/07/2025 13:25
Chattar Klass,,34510,Jehlum,22/07/2025 13:25
Chashma,349551,329551,Indus,22/07/2025 13:25
Besham,,338600,Indus,22/07/2025 13:25
Balloki,36225,13825,Ravi,22/07/2025 13:25
Azad Pattan,,46560,Jehlum,22/07/2025 13:25
Trimmu,70935,59735,Chenab,22/07/2025 18:00
Taunsa,331469,324969,Indus,22/07/2025 18:00
Tarbela Dam,367000,368300,Indus,22/07/2025 18:00
Sulemanki,16976,7867,Sutlej,22/07/2025 18:00
Sukkur,199750,147700,Indus,22/07/2025 18:00
Skardu,,,Indus,22/07/2025 18:00
Sidhnai,26488,14688,Ravi,22/07/2025 18:00
Shahdara,8249,8249,Ravi,22/07/2025 18:00
Rasul,4185,0,Jehlum,22/07/2025 18:00
Q.Abad,119844,104844,Chenab,22/07/2025 18:00
Partab Bridge (Bunji),,,Indus,22/07/2025 18:00
Panjnad,38369,24509,Chenab,22/07/2025 18:00
Muzaffarabad,,,Jehlum,22/07/2025 18:00
Marala,121357,97707,Chenab,22/07/2025 18:00
Mangla Dam,80000,8000,Jehlum,22/07/2025 18:00
Kotri,190155,150310,Indus,22/07/2025 18:00
Kotli,,,Jehlum,22/07/2025 18:00
Khanki,90759,86379,Chenab,22/07/2025 18:00
Kalabagh,366503,358503,Indus,22/07/2025 18:00
KABUL,50700,50700,Kabul,22/07/2025 18:00
Jassar,10336,10336,Ravi,22/07/2025 18:00
Islam,12742,11142,Sutlej,22/07/2025 18:00
Guddu,345474,312781,Indus,22/07/2025 18:00
Ganda Singh Wala,1507,1507,Sutlej,22/07/2025 18:00
Domel,,,Jehlum,22/07/2025 18:00
Chattar Klass,,,Jehlum,22/07/2025 18:00
Chashma,367319,348319,Indus,22/07/2025 18:00
Besham,,,Indus,22/07/2025 18:00
Balloki,36725,13825,Ravi,22/07/2025 18:00
Azad Pattan,,,Jehlum,22/07/2025 18:00
Trimmu,70935,59735,Chenab,23/07/2025 0:00
Thein Dam,12015,9768,Ravi,23/07/2025 0:00
Taunsa,311896,305396,Indus,23/07/2025 0:00
Tarbela Dam,358000,349900,Indus,23/07/2025 0:00
Sulemanki,16976,7867,Sutlej,23/07/2025 0:00
Sukkur,199750,147700,Indus,23/07/2025 0:00
Skardu,,,Indus,23/07/2025 0:00
Sidhnai,22685,10385,Ravi,23/07/2025 0:00
Shahdara,7586,7586,Ravi,23/07/2025 0:00
Rasul,4185,0,Jehlum,23/07/2025 0:00
Q.Abad,119844,104844,Chenab,23/07/2025 0:00
Partab Bridge (Bunji),,,Indus,23/07/2025 0:00
Panjnad,38769,24509,Chenab,23/07/2025 0:00
Muzaffarabad,,,Jehlum,23/07/2025 0:00
Marala,144378,120728,Chenab,23/07/2025 0:00
Mangla Dam,55000,8000,Jehlum,23/07/2025 0:00
Kotri,190155,150310,Indus,23/07/2025 0:00
Kotli,,,Jehlum,23/07/2025 0:00
Khanki,80900,76117,Chenab,23/07/2025 0:00
Kalabagh,366503,358503,Indus,23/07/2025 0:00
KABUL,47800,47800,Kabul,23/07/2025 0:00
Jassar,8846,8846,Ravi,23/07/2025 0:00
Islam,12742,11142,Sutlej,23/07/2025 0:00
Guddu,345474,312781,Indus,23/07/2025 0:00
Ganda Singh Wala,1507,1507,Sutlej,23/07/2025 0:00
Domel,,,Jehlum,23/07/2025 0:00
Chattar Klass,,,Jehlum,23/07/2025 0:00
Chashma,359753,340753,Indus,23/07/2025 0:00
Bhakra Dam,63744,22802,Sutlej,23/07/2025 0:00
Besham,,,Indus,23/07/2025 0:00
Balloki,36925,13825,Ravi,23/07/2025 0:00
Azad Pattan,,,Jehlum,23/07/2025 0:00
Harike,24443,1950,Sutlej,23/07/2025 6:00
Pong Dam,75676,13015,Byas,23/07/2025 6:00
Trimmu,69676,58476,Chenab,23/07/2025 9:21
Taunsa,248274,254774,Indus,23/07/2025 9:21
Tarbela Dam,369000,367900,Indus,23/07/2025 9:21
Sulemanki,13755,4291,Sutlej,23/07/2025 9:21
Sukkur,262335,208745,Indus,23/07/2025 9:21
Skardu,,201400,Indus,23/07/2025 9:21
Sidhnai,22485,10385,Ravi,23/07/2025 9:21
Shahdara,,7586,Ravi,23/07/2025 9:21
Rasul,7185,0,Jehlum,23/07/2025 9:21
Q.Abad,93790,78790,Chenab,23/07/2025 9:21
Partab Bridge (Bunji),,312900,Indus,23/07/2025 9:21
Panjnad,40036,25776,Chenab,23/07/2025 9:21
Muzaffarabad,,10740,Jehlum,23/07/2025 9:21
Marala,104342,80692,Chenab,23/07/2025 9:21
Mangla Dam,80000,8000,Jehlum,23/07/2025 9:21
Kotri,191015,150310,Indus,23/07/2025 9:21
Kotli,,16860,Jehlum,23/07/2025 9:21
Khanki,108999,104216,Chenab,23/07/2025 9:21
Kalabagh,405937,397937,Indus,23/07/2025 9:21
KABUL,,43000,Kabul,23/07/2025 9:21
Jassar,7600,7600,Ravi,23/07/2025 9:21
Islam,11776,10176,Sutlej,23/07/2025 9:21
Guddu,340568,304686,Indus,23/07/2025 9:21
